統計年月,區域別代碼,區域別,性別,從姓方式,子女人數
11507,68000010,桃園市桃園區,女,戶政事務所抽籤決定_從父姓,0
11507,68000010,桃園市桃園區,女,戶政事務所抽籤決定_從母姓,0
11507,68000010,桃園市桃園區,女,戶政事務所抽籤決定_傳統姓名,0
11507,68000010,桃園市桃園區,女,監護人決定依監護人之姓,0
11507,68000020,桃園市中壢區,男,雙方約定_從父姓,85
11507,68000020,桃園市中壢區,男,雙方約定_從母姓,4
11507,68000020,桃園市中壢區,男,雙方約定_傳統姓名,0
11507,68000020,桃園市中壢區,男,一方約定_從父姓,0
11507,68000020,桃園市中壢區,男,一方約定_從母姓,2
11507,68000020,桃園市中壢區,男,一方約定_傳統姓名,0
11507,68000020,桃園市中壢區,男,申請人抽籤決定_從父姓,0
11507,68000020,桃園市中壢區,男,申請人抽籤決定_從母姓,0
11507,68000020,桃園市中壢區,男,申請人抽籤決定_傳統姓名,0
11507,68000020,桃園市中壢區,男,戶政事務所抽籤決定_從父姓,0
11507,68000020,桃園市中壢區,男,戶政事務所抽籤決定_從母姓,0
11507,68000020,桃園市中壢區,男,戶政事務所抽籤決定_傳統姓名,0
11507,68000020,桃園市中壢區,男,監護人決定依監護人之姓,0
11507,68000020,桃園市中壢區,女,雙方約定_從父姓,92
11507,68000020,桃園市中壢區,女,雙方約定_從母姓,3
11507,68000020,桃園市中壢區,女,雙方約定_傳統姓名,0
11507,68000020,桃園市中壢區,女,一方約定_從父姓,0
11507,68000020,桃園市中壢區,女,一方約定_從母姓,0
11507,68000020,桃園市中壢區,女,一方約定_傳統姓名,0
11507,68000020,桃園市中壢區,女,申請人抽籤決定_從父姓,0
11507,68000020,桃園市中壢區,女,申請人抽籤決定_從母姓,0
11507,68000020,桃園市中壢區,女,申請人抽籤決定_傳統姓名,0
11507,68000020,桃園市中壢區,女,戶政事務所抽籤決定_從父姓,0
11507,68000020,桃園市中壢區,女,戶政事務所抽籤決定_從母姓,0
11507,68000020,桃園市中壢區,女,戶政事務所抽籤決定_傳統姓名,0
11507,68000020,桃園市中壢區,女,監護人決定依監護人之姓,0
11507,68000030,桃園市大溪區,男,雙方約定_從父姓,14
11507,68000030,桃園市大溪區,男,雙方約定_從母姓,1
11507,68000030,桃園市大溪區,男,雙方約定_傳統姓名,1
11507,68000030,桃園市大溪區,男,一方約定_從父姓,0
11507,68000030,桃園市大溪區,男,一方約定_從母姓,0
11507,68000030,桃園市大溪區,男,一方約定_傳統姓名,0
11507,68000030,桃園市大溪區,男,申請人抽籤決定_從父姓,0
11507,68000030,桃園市大溪區,男,申請人抽籤決定_從母姓,0
11507,68000030,桃園市大溪區,男,申請人抽籤決定_傳統姓名,0
11507,68000030,桃園市大溪區,男,戶政事務所抽籤決定_從父姓,0
11507,68000030,桃園市大溪區,男,戶政事務所抽籤決定_從母姓,0
11507,68000030,桃園市大溪區,男,戶政事務所抽籤決定_傳統姓名,0
11507,68000030,桃園市大溪區,男,監護人決定依監護人之姓,0
11507,68000030,桃園市大溪區,女,雙方約定_從父姓,6
11507,68000030,桃園市大溪區,女,雙方約定_從母姓,0
11507,68000030,桃園市大溪區,女,雙方約定_傳統姓名,0
11507,68000030,桃園市大溪區,女,一方約定_從父姓,0
11507,68000030,桃園市大溪區,女,一方約定_從母姓,1
11507,68000030,桃園市大溪區,女,一方約定_傳統姓名,0
11507,68000030,桃園市大溪區,女,申請人抽籤決定_從父姓,0
11507,68000030,桃園市大溪區,女,申請人抽籤決定_從母姓,0
11507,68000030,桃園市大溪區,女,申請人抽籤決定_傳統姓名,0
11507,68000030,桃園市大溪區,女,戶政事務所抽籤決定_從父姓,0
11507,68000030,桃園市大溪區,女,戶政事務所抽籤決定_從母姓,0
11507,68000030,桃園市大溪區,女,戶政事務所抽籤決定_傳統姓名,0
11507,68000030,桃園市大溪區,女,監護人決定依監護人之姓,0
11507,68000040,桃園市楊梅區,男,雙方約定_從父姓,27
11507,68000040,桃園市楊梅區,男,雙方約定_從母姓,0
11507,68000040,桃園市楊梅區,男,雙方約定_傳統姓名,0
11507,68000040,桃園市楊梅區,男,一方約定_從父姓,0
11507,68000040,桃園市楊梅區,男,一方約定_從母姓,1
11507,68000040,桃園市楊梅區,男,一方約定_傳統姓名,0
11507,68000040,桃園市楊梅區,男,申請人抽籤決定_從父姓,0
11507,68000040,桃園市楊梅區,男,申請人抽籤決定_從母姓,0
11507,68000040,桃園市楊梅區,男,申請人抽籤決定_傳統姓名,0
11507,68000040,桃園市楊梅區,男,戶政事務所抽籤決定_從父姓,0
11507,68000040,桃園市楊梅區,男,戶政事務所抽籤決定_從母姓,0
11507,68000040,桃園市楊梅區,男,戶政事務所抽籤決定_傳統姓名,0
11507,68000040,桃園市楊梅區,男,監護人決定依監護人之姓,0
11507,68000040,桃園市楊梅區,女,雙方約定_從父姓,26
11507,68000040,桃園市楊梅區,女,雙方約定_從母姓,2
11507,68000040,桃園市楊梅區,女,雙方約定_傳統姓名,0
11507,68000040,桃園市楊梅區,女,一方約定_從父姓,0
11507,68000040,桃園市楊梅區,女,一方約定_從母姓,3
11507,68000040,桃園市楊梅區,女,一方約定_傳統姓名,0
11507,68000040,桃園市楊梅區,女,申請人抽籤決定_從父姓,0
11507,68000040,桃園市楊梅區,女,申請人抽籤決定_從母姓,0
11507,68000040,桃園市楊梅區,女,申請人抽籤決定_傳統姓名,0
11507,68000040,桃園市楊梅區,女,戶政事務所抽籤決定_從父姓,0
11507,68000040,桃園市楊梅區,女,戶政事務所抽籤決定_從母姓,0
11507,68000040,桃園市楊梅區,女,戶政事務所抽籤決定_傳統姓名,0
11507,68000040,桃園市楊梅區,女,監護人決定依監護人之姓,0
11507,68000050,桃園市蘆竹區,男,雙方約定_從父姓,29
11507,68000050,桃園市蘆竹區,男,雙方約定_從母姓,2
11507,68000050,桃園市蘆竹區,男,雙方約定_傳統姓名,0
11507,68000050,桃園市蘆竹區,男,一方約定_從父姓,0
11507,68000050,桃園市蘆竹區,男,一方約定_從母姓,1
11507,68000050,桃園市蘆竹區,男,一方約定_傳統姓名,0
11507,68000050,桃園市蘆竹區,男,申請人抽籤決定_從父姓,0
11507,68000050,桃園市蘆竹區,男,申請人抽籤決定_從母姓,0
11507,68000050,桃園市蘆竹區,男,申請人抽籤決定_傳統姓名,0
11507,68000050,桃園市蘆竹區,男,戶政事務所抽籤決定_從父姓,0
11507,68000050,桃園市蘆竹區,男,戶政事務所抽籤決定_從母姓,0
11507,68000050,桃園市蘆竹區,男,戶政事務所抽籤決定_傳統姓名,0
11507,68000050,桃園市蘆竹區,男,監護人決定依監護人之姓,0
11507,68000050,桃園市蘆竹區,女,雙方約定_從父姓,34
11507,68000050,桃園市蘆竹區,女,雙方約定_從母姓,4
11507,68000050,桃園市蘆竹區,女,雙方約定_傳統姓名,0
11507,68000050,桃園市蘆竹區,女,一方約定_從父姓,0
11507,68000050,桃園市蘆竹區,女,一方約定_從母姓,1
11507,68000050,桃園市蘆竹區,女,一方約定_傳統姓名,0
11507,68000050,桃園市蘆竹區,女,申請人抽籤決定_從父姓,0
11507,68000050,桃園市蘆竹區,女,申請人抽籤決定_從母姓,1
11507,68000050,桃園市蘆竹區,女,申請人抽籤決定_傳統姓名,0
11507,68000050,桃園市蘆竹區,女,戶政事務所抽籤決定_從父姓,0
11507,68000050,桃園市蘆竹區,女,戶政事務所抽籤決定_從母姓,0
11507,68000050,桃園市蘆竹區,女,戶政事務所抽籤決定_傳統姓名,0
11507,68000050,桃園市蘆竹區,女,監護人決定依監護人之姓,0
11507,68000060,桃園市大園區,男,雙方約定_從父姓,21
11507,68000060,桃園市大園區,男,雙方約定_從母姓,3
11507,68000060,桃園市大園區,男,雙方約定_傳統姓名,0
11507,68000060,桃園市大園區,男,一方約定_從父姓,0
11507,68000060,桃園市大園區,男,一方約定_從母姓,0
11507,68000060,桃園市大園區,男,一方約定_傳統姓名,0
11507,68000060,桃園市大園區,男,申請人抽籤決定_從父姓,0
11507,68000060,桃園市大園區,男,申請人抽籤決定_從母姓,0
11507,68000060,桃園市大園區,男,申請人抽籤決定_傳統姓名,0
11507,68000060,桃園市大園區,男,戶政事務所抽籤決定_從父姓,0
11507,68000060,桃園市大園區,男,戶政事務所抽籤決定_從母姓,0
11507,68000060,桃園市大園區,男,戶政事務所抽籤決定_傳統姓名,0
11507,68000060,桃園市大園區,男,監護人決定依監護人之姓,0
11507,68000060,桃園市大園區,女,雙方約定_從父姓,15
11507,68000060,桃園市大園區,女,雙方約定_從母姓,2
11507,68000060,桃園市大園區,女,雙方約定_傳統姓名,0
11507,68000060,桃園市大園區,女,一方約定_從父姓,0
11507,68000060,桃園市大園區,女,一方約定_從母姓,0
11507,68000060,桃園市大園區,女,一方約定_傳統姓名,0
11507,68000060,桃園市大園區,女,申請人抽籤決定_從父姓,0
11507,68000060,桃園市大園區,女,申請人抽籤決定_從母姓,0
11507,68000060,桃園市大園區,女,申請人抽籤決定_傳統姓名,0
11507,68000060,桃園市大園區,女,戶政事務所抽籤決定_從父姓,0
11507,68000060,桃園市大園區,女,戶政事務所抽籤決定_從母姓,0
11507,68000060,桃園市大園區,女,戶政事務所抽籤決定_傳統姓名,0
11507,68000060,桃園市大園區,女,監護人決定依監護人之姓,0
11507,68000070,桃園市龜山區,男,雙方約定_從父姓,40
11507,68000070,桃園市龜山區,男,雙方約定_從母姓,1
11507,68000070,桃園市龜山區,男,雙方約定_傳統姓名,0
11507,68000070,桃園市龜山區,男,一方約定_從父姓,0
11507,68000070,桃園市龜山區,男,一方約定_從母姓,1
11507,68000070,桃園市龜山區,男,一方約定_傳統姓名,0
11507,68000070,桃園市龜山區,男,申請人抽籤決定_從父姓,0
11507,68000070,桃園市龜山區,男,申請人抽籤決定_從母姓,0
11507,68000070,桃園市龜山區,男,申請人抽籤決定_傳統姓名,0
11507,68000070,桃園市龜山區,男,戶政事務所抽籤決定_從父姓,0
11507,68000070,桃園市龜山區,男,戶政事務所抽籤決定_從母姓,0
11507,68000070,桃園市龜山區,男,戶政事務所抽籤決定_傳統姓名,0
11507,68000070,桃園市龜山區,男,監護人決定依監護人之姓,0
11507,68000070,桃園市龜山區,女,雙方約定_從父姓,35
11507,68000070,桃園市龜山區,女,雙方約定_從母姓,3
11507,68000070,桃園市龜山區,女,雙方約定_傳統姓名,0
11507,68000070,桃園市龜山區,女,一方約定_從父姓,0
11507,68000070,桃園市龜山區,女,一方約定_從母姓,0
11507,68000070,桃園市龜山區,女,一方約定_傳統姓名,0
11507,68000070,桃園市龜山區,女,申請人抽籤決定_從父姓,0
11507,68000070,桃園市龜山區,女,申請人抽籤決定_從母姓,1
11507,68000070,桃園市龜山區,女,申請人抽籤決定_傳統姓名,0
11507,68000070,桃園市龜山區,女,戶政事務所抽籤決定_從父姓,0
11507,68000070,桃園市龜山區,女,戶政事務所抽籤決定_從母姓,0
11507,68000070,桃園市龜山區,女,戶政事務所抽籤決定_傳統姓名,0
11507,68000070,桃園市龜山區,女,監護人決定依監護人之姓,0
11507,68000080,桃園市八德區,男,雙方約定_從父姓,46
11507,68000080,桃園市八德區,男,雙方約定_從母姓,0
11507,68000080,桃園市八德區,男,雙方約定_傳統姓名,0
11507,68000080,桃園市八德區,男,一方約定_從父姓,0
11507,68000080,桃園市八德區,男,一方約定_從母姓,1
11507,68000080,桃園市八德區,男,一方約定_傳統姓名,0
11507,68000080,桃園市八德區,男,申請人抽籤決定_從父姓,0
11507,68000080,桃園市八德區,男,申請人抽籤決定_從母姓,0
11507,68000080,桃園市八德區,男,申請人抽籤決定_傳統姓名,0
11507,68000080,桃園市八德區,男,戶政事務所抽籤決定_從父姓,0
11507,68000080,桃園市八德區,男,戶政事務所抽籤決定_從母姓,0
11507,68000080,桃園市八德區,男,戶政事務所抽籤決定_傳統姓名,0
11507,68000080,桃園市八德區,男,監護人決定依監護人之姓,0
11507,68000080,桃園市八德區,女,雙方約定_從父姓,34
11507,68000080,桃園市八德區,女,雙方約定_從母姓,1
11507,68000080,桃園市八德區,女,雙方約定_傳統姓名,0
11507,68000080,桃園市八德區,女,一方約定_從父姓,0
11507,68000080,桃園市八德區,女,一方約定_從母姓,0
11507,68000080,桃園市八德區,女,一方約定_傳統姓名,0
11507,68000080,桃園市八德區,女,申請人抽籤決定_從父姓,0
11507,68000080,桃園市八德區,女,申請人抽籤決定_從母姓,0
11507,68000080,桃園市八德區,女,申請人抽籤決定_傳統姓名,0
11507,68000080,桃園市八德區,女,戶政事務所抽籤決定_從父姓,0
11507,68000080,桃園市八德區,女,戶政事務所抽籤決定_從母姓,0
11507,68000080,桃園市八德區,女,戶政事務所抽籤決定_傳統姓名,0
11507,68000080,桃園市八德區,女,監護人決定依監護人之姓,0
11507,68000090,桃園市龍潭區,男,雙方約定_從父姓,16
11507,68000090,桃園市龍潭區,男,雙方約定_從母姓,3
11507,68000090,桃園市龍潭區,男,雙方約定_傳統姓名,0
11507,68000090,桃園市龍潭區,男,一方約定_從父姓,0
11507,68000090,桃園市龍潭區,男,一方約定_從母姓,0
11507,68000090,桃園市龍潭區,男,一方約定_傳統姓名,0
11507,68000090,桃園市龍潭區,男,申請人抽籤決定_從父姓,0
11507,68000090,桃園市龍潭區,男,申請人抽籤決定_從母姓,0
11507,68000090,桃園市龍潭區,男,申請人抽籤決定_傳統姓名,0
11507,68000090,桃園市龍潭區,男,戶政事務所抽籤決定_從父姓,0
11507,68000090,桃園市龍潭區,男,戶政事務所抽籤決定_從母姓,0
11507,68000090,桃園市龍潭區,男,戶政事務所抽籤決定_傳統姓名,0
11507,68000090,桃園市龍潭區,男,監護人決定依監護人之姓,0
11507,68000090,桃園市龍潭區,女,雙方約定_從父姓,25
11507,68000090,桃園市龍潭區,女,雙方約定_從母姓,1
11507,68000090,桃園市龍潭區,女,雙方約定_傳統姓名,0
11507,68000090,桃園市龍潭區,女,一方約定_從父姓,0
11507,68000090,桃園市龍潭區,女,一方約定_從母姓,0
11507,68000090,桃園市龍潭區,女,一方約定_傳統姓名,0
11507,68000090,桃園市龍潭區,女,申請人抽籤決定_從父姓,0
11507,68000090,桃園市龍潭區,女,申請人抽籤決定_從母姓,0
11507,68000090,桃園市龍潭區,女,申請人抽籤決定_傳統姓名,0
11507,68000090,桃園市龍潭區,女,戶政事務所抽籤決定_從父姓,0
11507,68000090,桃園市龍潭區,女,戶政事務所抽籤決定_從母姓,0
11507,68000090,桃園市龍潭區,女,戶政事務所抽籤決定_傳統姓名,0
11507,68000090,桃園市龍潭區,女,監護人決定依監護人之姓,0
11507,68000100,桃園市平鎮區,男,雙方約定_從父姓,37
11507,68000100,桃園市平鎮區,男,雙方約定_從母姓,2
11507,68000100,桃園市平鎮區,男,雙方約定_傳統姓名,0
11507,68000100,桃園市平鎮區,男,一方約定_從父姓,0
11507,68000100,桃園市平鎮區,男,一方約定_從母姓,3
11507,68000100,桃園市平鎮區,男,一方約定_傳統姓名,0
11507,68000100,桃園市平鎮區,男,申請人抽籤決定_從父姓,0
11507,68000100,桃園市平鎮區,男,申請人抽籤決定_從母姓,0
11507,68000100,桃園市平鎮區,男,申請人抽籤決定_傳統姓名,0
11507,68000100,桃園市平鎮區,男,戶政事務所抽籤決定_從父姓,0
11507,68000100,桃園市平鎮區,男,戶政事務所抽籤決定_從母姓,0
11507,68000100,桃園市平鎮區,男,戶政事務所抽籤決定_傳統姓名,0
11507,68000100,桃園市平鎮區,男,監護人決定依監護人之姓,0
11507,68000100,桃園市平鎮區,女,雙方約定_從父姓,34
11507,68000100,桃園市平鎮區,女,雙方約定_從母姓,3
11507,68000100,桃園市平鎮區,女,雙方約定_傳統姓名,0
11507,68000100,桃園市平鎮區,女,一方約定_從父姓,0
11507,68000100,桃園市平鎮區,女,一方約定_從母姓,1
11507,68000100,桃園市平鎮區,女,一方約定_傳統姓名,0
11507,68000100,桃園市平鎮區,女,申請人抽籤決定_從父姓,0
11507,68000100,桃園市平鎮區,女,申請人抽籤決定_從母姓,0
11507,68000100,桃園市平鎮區,女,申請人抽籤決定_傳統姓名,0
11507,68000100,桃園市平鎮區,女,戶政事務所抽籤決定_從父姓,0
11507,68000100,桃園市平鎮區,女,戶政事務所抽籤決定_從母姓,0
11507,68000100,桃園市平鎮區,女,戶政事務所抽籤決定_傳統姓名,0
11507,68000100,桃園市平鎮區,女,監護人決定依監護人之姓,0
11507,68000110,桃園市新屋區,男,雙方約定_從父姓,8
11507,68000110,桃園市新屋區,男,雙方約定_從母姓,0
11507,68000110,桃園市新屋區,男,雙方約定_傳統姓名,0
11507,68000110,桃園市新屋區,男,一方約定_從父姓,0
11507,68000110,桃園市新屋區,男,一方約定_從母姓,1
11507,68000110,桃園市新屋區,男,一方約定_傳統姓名,0
11507,68000110,桃園市新屋區,男,申請人抽籤決定_從父姓,0
11507,68000110,桃園市新屋區,男,申請人抽籤決定_從母姓,0
11507,68000110,桃園市新屋區,男,申請人抽籤決定_傳統姓名,0
11507,68000110,桃園市新屋區,男,戶政事務所抽籤決定_從父姓,0
11507,68000110,桃園市新屋區,男,戶政事務所抽籤決定_從母姓,0
11507,68000110,桃園市新屋區,男,戶政事務所抽籤決定_傳統姓名,0
11507,68000110,桃園市新屋區,男,監護人決定依監護人之姓,0
11507,68000110,桃園市新屋區,女,雙方約定_從父姓,4
11507,68000110,桃園市新屋區,女,雙方約定_從母姓,1
11507,68000110,桃園市新屋區,女,雙方約定_傳統姓名,0
11507,68000110,桃園市新屋區,女,一方約定_從父姓,0
11507,68000110,桃園市新屋區,女,一方約定_從母姓,1
11507,68000110,桃園市新屋區,女,一方約定_傳統姓名,0
11507,68000110,桃園市新屋區,女,申請人抽籤決定_從父姓,0
11507,68000110,桃園市新屋區,女,申請人抽籤決定_從母姓,0
11507,68000110,桃園市新屋區,女,申請人抽籤決定_傳統姓名,0
11507,68000110,桃園市新屋區,女,戶政事務所抽籤決定_從父姓,0
11507,68000110,桃園市新屋區,女,戶政事務所抽籤決定_從母姓,0
11507,68000110,桃園市新屋區,女,戶政事務所抽籤決定_傳統姓名,0
11507,68000110,桃園市新屋區,女,監護人決定依監護人之姓,0
11507,68000120,桃園市觀音區,男,雙方約定_從父姓,22
11507,68000120,桃園市觀音區,男,雙方約定_從母姓,1
11507,68000120,桃園市觀音區,男,雙方約定_傳統姓名,0
11507,68000120,桃園市觀音區,男,一方約定_從父姓,0
11507,68000120,桃園市觀音區,男,一方約定_從母姓,1
11507,68000120,桃園市觀音區,男,一方約定_傳統姓名,0
11507,68000120,桃園市觀音區,男,申請人抽籤決定_從父姓,0
11507,68000120,桃園市觀音區,男,申請人抽籤決定_從母姓,0
11507,68000120,桃園市觀音區,男,申請人抽籤決定_傳統姓名,0
11507,68000120,桃園市觀音區,男,戶政事務所抽籤決定_從父姓,0
11507,68000120,桃園市觀音區,男,戶政事務所抽籤決定_從母姓,0
11507,68000120,桃園市觀音區,男,戶政事務所抽籤決定_傳統姓名,0
11507,68000120,桃園市觀音區,男,監護人決定依監護人之姓,0
11507,68000120,桃園市觀音區,女,雙方約定_從父姓,12
11507,68000120,桃園市觀音區,女,雙方約定_從母姓,0
11507,68000120,桃園市觀音區,女,雙方約定_傳統姓名,0
11507,68000120,桃園市觀音區,女,一方約定_從父姓,0
11507,68000120,桃園市觀音區,女,一方約定_從母姓,0
11507,68000120,桃園市觀音區,女,一方約定_傳統姓名,0
11507,68000120,桃園市觀音區,女,申請人抽籤決定_從父姓,0
11507,68000120,桃園市觀音區,女,申請人抽籤決定_從母姓,0
11507,68000120,桃園市觀音區,女,申請人抽籤決定_傳統姓名,0
11507,68000120,桃園市觀音區,女,戶政事務所抽籤決定_從父姓,0
11507,68000120,桃園市觀音區,女,戶政事務所抽籤決定_從母姓,0
11507,68000120,桃園市觀音區,女,戶政事務所抽籤決定_傳統姓名,0
11507,68000120,桃園市觀音區,女,監護人決定依監護人之姓,0
11507,68000130,桃園市復興區,男,雙方約定_從父姓,1
11507,68000130,桃園市復興區,男,雙方約定_從母姓,0
11507,68000130,桃園市復興區,男,雙方約定_傳統姓名,0
11507,68000130,桃園市復興區,男,一方約定_從父姓,0
11507,68000130,桃園市復興區,男,一方約定_從母姓,3
11507,68000130,桃園市復興區,男,一方約定_傳統姓名,0
11507,68000130,桃園市復興區,男,申請人抽籤決定_從父姓,0
11507,68000130,桃園市復興區,男,申請人抽籤決定_從母姓,0
11507,68000130,桃園市復興區,男,申請人抽籤決定_傳統姓名,0
11507,68000130,桃園市復興區,男,戶政事務所抽籤決定_從父姓,0
11507,68000130,桃園市復興區,男,戶政事務所抽籤決定_從母姓,0
11507,68000130,桃園市復興區,男,戶政事務所抽籤決定_傳統姓名,0
11507,68000130,桃園市復興區,男,監護人決定依監護人之姓,0
11507,68000130,桃園市復興區,女,雙方約定_從父姓,5
11507,68000130,桃園市復興區,女,雙方約定_從母姓,0
11507,68000130,桃園市復興區,女,雙方約定_傳統姓名,0
11507,68000130,桃園市復興區,女,一方約定_從父姓,0
11507,68000130,桃園市復興區,女,一方約定_從母姓,0
11507,68000130,桃園市復興區,女,一方約定_傳統姓名,0
11507,68000130,桃園市復興區,女,申請人抽籤決定_從父姓,0
11507,68000130,桃園市復興區,女,申請人抽籤決定_從母姓,0
11507,68000130,桃園市復興區,女,申請人抽籤決定_傳統姓名,0
11507,68000130,桃園市復興區,女,戶政事務所抽籤決定_從父姓,0
11507,68000130,桃園市復興區,女,戶政事務所抽籤決定_從母姓,0
11507,68000130,桃園市復興區,女,戶政事務所抽籤決定_傳統姓名,0
11507,68000130,桃園市復興區,女,監護人決定依監護人之姓,0
11507,66000010,臺中市中區,男,雙方約定_從父姓,2
11507,66000010,臺中市中區,男,雙方約定_從母姓,0
11507,66000010,臺中市中區,男,雙方約定_傳統姓名,0
11507,66000010,臺中市中區,男,一方約定_從父姓,0
11507,66000010,臺中市中區,男,一方約定_從母姓,0
11507,66000010,臺中市中區,男,一方約定_傳統姓名,0
11507,66000010,臺中市中區,男,申請人抽籤決定_從父姓,0
11507,66000010,臺中市中區,男,申請人抽籤決定_從母姓,0
11507,66000010,臺中市中區,男,申請人抽籤決定_傳統姓名,0
11507,66000010,臺中市中區,男,戶政事務所抽籤決定_從父姓,0
11507,66000010,臺中市中區,男,戶政事務所抽籤決定_從母姓,0
11507,66000010,臺中市中區,男,戶政事務所抽籤決定_傳統姓名,0
11507,66000010,臺中市中區,男,監護人決定依監護人之姓,0
11507,66000010,臺中市中區,女,雙方約定_從父姓,1
11507,66000010,臺中市中區,女,雙方約定_從母姓,1
11507,66000010,臺中市中區,女,雙方約定_傳統姓名,0
11507,66000010,臺中市中區,女,一方約定_從父姓,0
11507,66000010,臺中市中區,女,一方約定_從母姓,0
11507,66000010,臺中市中區,女,一方約定_傳統姓名,0
11507,66000010,臺中市中區,女,申請人抽籤決定_從父姓,0
11507,66000010,臺中市中區,女,申請人抽籤決定_從母姓,0
11507,66000010,臺中市中區,女,申請人抽籤決定_傳統姓名,0
11507,66000010,臺中市中區,女,戶政事務所抽籤決定_從父姓,0
11507,66000010,臺中市中區,女,戶政事務所抽籤決定_從母姓,0
11507,66000010,臺中市中區,女,戶政事務所抽籤決定_傳統姓名,0
11507,66000010,臺中市中區,女,監護人決定依監護人之姓,0
11507,66000020,臺中市東區,男,雙方約定_從父姓,9
11507,66000020,臺中市東區,男,雙方約定_從母姓,0
11507,66000020,臺中市東區,男,雙方約定_傳統姓名,0
11507,66000020,臺中市東區,男,一方約定_從父姓,0
11507,66000020,臺中市東區,男,一方約定_從母姓,0
11507,66000020,臺中市東區,男,一方約定_傳統姓名,0
11507,66000020,臺中市東區,男,申請人抽籤決定_從父姓,0
11507,66000020,臺中市東區,男,申請人抽籤決定_從母姓,0
11507,66000020,臺中市東區,男,申請人抽籤決定_傳統姓名,0
11507,66000020,臺中市東區,男,戶政事務所抽籤決定_從父姓,0
11507,66000020,臺中市東區,男,戶政事務所抽籤決定_從母姓,0
11507,66000020,臺中市東區,男,戶政事務所抽籤決定_傳統姓名,0
11507,66000020,臺中市東區,男,監護人決定依監護人之姓,0
11507,66000020,臺中市東區,女,雙方約定_從父姓,9
11507,66000020,臺中市東區,女,雙方約定_從母姓,1
11507,66000020,臺中市東區,女,雙方約定_傳統姓名,0
11507,66000020,臺中市東區,女,一方約定_從父姓,0
11507,66000020,臺中市東區,女,一方約定_從母姓,0
11507,66000020,臺中市東區,女,一方約定_傳統姓名,0
11507,66000020,臺中市東區,女,申請人抽籤決定_從父姓,0
11507,66000020,臺中市東區,女,申請人抽籤決定_從母姓,0
11507,66000020,臺中市東區,女,申請人抽籤決定_傳統姓名,0
11507,66000020,臺中市東區,女,戶政事務所抽籤決定_從父姓,0
11507,66000020,臺中市東區,女,戶政事務所抽籤決定_從母姓,0
11507,66000020,臺中市東區,女,戶政事務所抽籤決定_傳統姓名,0
11507,66000020,臺中市東區,女,監護人決定依監護人之姓,0
11507,66000030,臺中市南區,男,雙方約定_從父姓,19
11507,66000030,臺中市南區,男,雙方約定_從母姓,1
11507,66000030,臺中市南區,男,雙方約定_傳統姓名,0
11507,66000030,臺中市南區,男,一方約定_從父姓,0
11507,66000030,臺中市南區,男,一方約定_從母姓,0
11507,66000030,臺中市南區,男,一方約定_傳統姓名,0
11507,66000030,臺中市南區,男,申請人抽籤決定_從父姓,0
11507,66000030,臺中市南區,男,申請人抽籤決定_從母姓,0
11507,66000030,臺中市南區,男,申請人抽籤決定_傳統姓名,0
11507,66000030,臺中市南區,男,戶政事務所抽籤決定_從父姓,0
11507,66000030,臺中市南區,男,戶政事務所抽籤決定_從母姓,0
11507,66000030,臺中市南區,男,戶政事務所抽籤決定_傳統姓名,0
11507,66000030,臺中市南區,男,監護人決定依監護人之姓,0
11507,66000030,臺中市南區,女,雙方約定_從父姓,14
11507,66000030,臺中市南區,女,雙方約定_從母姓,1
11507,66000030,臺中市南區,女,雙方約定_傳統姓名,0
11507,66000030,臺中市南區,女,一方約定_從父姓,0
11507,66000030,臺中市南區,女,一方約定_從母姓,1
11507,66000030,臺中市南區,女,一方約定_傳統姓名,0
11507,66000030,臺中市南區,女,申請人抽籤決定_從父姓,0
11507,66000030,臺中市南區,女,申請人抽籤決定_從母姓,0
11507,66000030,臺中市南區,女,申請人抽籤決定_傳統姓名,0
11507,66000030,臺中市南區,女,戶政事務所抽籤決定_從父姓,0
11507,66000030,臺中市南區,女,戶政事務所抽籤決定_從母姓,0
11507,66000030,臺中市南區,女,戶政事務所抽籤決定_傳統姓名,0
11507,66000030,臺中市南區,女,監護人決定依監護人之姓,0
11507,66000040,臺中市西區,男,雙方約定_從父姓,7
11507,66000040,臺中市西區,男,雙方約定_從母姓,0
11507,66000040,臺中市西區,男,雙方約定_傳統姓名,0
11507,66000040,臺中市西區,男,一方約定_從父姓,0
11507,66000040,臺中市西區,男,一方約定_從母姓,0
11507,66000040,臺中市西區,男,一方約定_傳統姓名,0
11507,66000040,臺中市西區,男,申請人抽籤決定_從父姓,0
11507,66000040,臺中市西區,男,申請人抽籤決定_從母姓,0
11507,66000040,臺中市西區,男,申請人抽籤決定_傳統姓名,0
11507,66000040,臺中市西區,男,戶政事務所抽籤決定_從父姓,0
11507,66000040,臺中市西區,男,戶政事務所抽籤決定_從母姓,0
11507,66000040,臺中市西區,男,戶政事務所抽籤決定_傳統姓名,0
11507,66000040,臺中市西區,男,監護人決定依監護人之姓,0
11507,66000040,臺中市西區,女,雙方約定_從父姓,13
11507,66000040,臺中市西區,女,雙方約定_從母姓,0
11507,66000040,臺中市西區,女,雙方約定_傳統姓名,0
11507,66000040,臺中市西區,女,一方約定_從父姓,0
11507,66000040,臺中市西區,女,一方約定_從母姓,0
11507,66000040,臺中市西區,女,一方約定_傳統姓名,0
11507,66000040,臺中市西區,女,申請人抽籤決定_從父姓,0
